timestamp,firmware,ensaio,frequencia_hz,segundo,duty_percent,tensao_v,corrente_a,potencia_w,accel_x_g,accel_y_g,accel_z_g,accel_resultante_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,audio_rms,audio_peak,audio_freq_hz,wifi_rssi,acs_ok,mpu_ok,audio_ok
22/09/2026 10:20:51,V0.01,1,5000,1,90,0.01,0.013,-0.08,0.8856,0.0665,0.5588,1.0493,2.737,0.423,0.237,0,0,0,-71,1,1,1
22/09/2026 10:23:28,V0.01,1,5000,1,90,0.01,0.011,-0.08,0.8851,0.0683,0.5588,1.049,2.632,0.437,0.334,0,0,0,-73,1,1,1
22/09/2026 10:24:17,V0.01,2,5000,1,90,0.009,0.013,-0.08,0.8857,0.0701,0.5591,1.0497,2.704,0.426,0.286,0,0,0,-72,1,1,1
22/09/2026 10:40:00,V0.01,1,5000,1,90,0.01,0.012,0.0,0.8795,0.0834,0.5663,1.0494,2.69,0.381,0.305,0,0,0,-72,1,1,1
22/09/2026 10:40:03,V0.01,1,5000,2,90,0.009,0.01,-0.08,0.8716,0.1381,0.5518,1.0407,2.504,0.42,0.176,0,0,0,-71,1,1,1
22/09/2026 11:29:14,V0.01,5,5000,1,90,0.009,0.013,-0.08,0.8808,0.07,0.5644,1.0484,2.862,0.38,0.219,0,0,0,-74,1,1,1
22/09/2026 11:29:18,V0.01,5,5000,2,90,0.008,0.014,-0.08,0.8688,0.0834,0.5608,1.0374,2.817,0.412,0.092,0,0,0,-76,1,1,1
22/09/2026 11:29:22,V0.01,5,5000,3,90,0.009,0.014,-0.08,0.9186,0.0599,0.532,1.0632,2.763,0.26,0.275,0,0,0,-74,1,1,1
22/09/2026 11:29:26,V0.01,5,5000,4,90,0.008,0.011,-0.08,0.9,0.0737,0.5372,1.0508,2.878,0.374,0.16,0,0,0,-74,1,1,1
22/09/2026 11:29:30,V0.01,5,5000,5,90,0.008,0.015,-0.08,0.9076,0.0963,0.5289,1.0549,2.794,0.351,0.221,0,0,0,-75,1,1,1
22/09/2026 11:29:34,V0.01,5,5000,6,90,0.009,0.014,-0.08,0.8521,0.0652,0.5792,1.0323,2.908,0.557,0.115,0,0,0,-77,1,1,1
22/09/2026 11:29:38,V0.01,5,5000,7,90,0.008,0.014,-0.08,0.8783,0.0854,0.5651,1.0479,2.725,0.214,0.237,0,0,0,-77,1,1,1
22/09/2026 11:29:41,V0.01,5,5000,8,90,0.009,0.012,-0.08,0.9063,0.0389,0.5699,1.0713,2.931,0.16,0.29,0,0,0,-77,1,1,1
22/09/2026 11:29:45,V0.01,5,5000,9,90,0.008,0.013,-0.08,0.9056,0.0424,0.5554,1.0632,2.863,0.206,0.336,0,0,0,-78,1,1,1
22/09/2026 11:29:49,V0.01,5,5000,10,90,0.008,0.014,-0.08,0.8571,0.0137,0.6233,1.0598,2.901,0.58,0.153,0,0,0,-78,1,1,1
22/09/2026 11:29:53,V0.01,5,5000,11,90,0.008,0.011,-0.08,0.8868,0.0422,0.5793,1.0601,2.855,0.26,0.153,0,0,0,-78,1,1,1
22/09/2026 11:29:57,V0.01,5,5000,12,90,0.008,0.014,-0.08,0.8755,0.1238,0.5403,1.0362,2.74,0.214,0.038,0,0,0,-74,1,1,1
22/09/2026 11:30:00,V0.01,5,5000,13,90,0.008,0.01,-0.08,0.8701,0.0316,0.5911,1.0524,2.893,0.489,0.221,0,0,0,-75,1,1,1
22/09/2026 11:30:05,V0.01,5,5000,14,90,0.008,0.013,-0.08,0.8936,0.0209,0.5591,1.0543,2.954,0.313,0.221,0,0,0,-74,1,1,1
22/09/2026 11:30:08,V0.01,5,5000,15,90,0.009,0.013,-0.08,0.8553,0.0039,0.5972,1.0432,2.916,0.534,0.168,0,0,0,-78,1,1,1
22/09/2026 11:30:12,V0.01,5,5000,16,90,0.008,0.011,-0.08,0.8855,0.0171,0.5879,1.063,2.893,0.252,0.397,0,0,0,-79,1,1,1
22/09/2026 11:30:15,V0.01,5,5000,17,90,0.008,0.011,-0.08,0.8928,0.1024,0.5404,1.0486,2.817,0.313,0.267,0,0,0,-77,1,1,1
22/09/2026 11:30:19,V0.01,5,5000,18,90,0.009,0.012,-0.08,0.9064,0.001,0.568,1.0696,2.824,0.214,0.359,0,0,0,-78,1,1,1
22/09/2026 11:30:27,V0.01,5,5000,20,90,0.008,0.012,-0.08,0.8622,0.0919,0.5693,1.0373,2.809,0.511,0.13,0,0,0,-79,1,1,1
22/09/2026 11:30:27,V0.01,5,5000,19,90,0.008,0.013,-0.08,0.853,0.1464,0.5425,1.0215,2.817,0.458,0.008,0,0,0,-80,1,1,1
22/09/2026 11:30:35,V0.01,5,10000,1,90,0.009,0.011,-0.08,0.8804,0.0708,0.5675,1.0499,2.85,0.402,0.233,0,0,0,-78,1,1,1
22/09/2026 11:30:39,V0.01,5,10000,2,90,0.009,0.012,-0.08,0.9004,0.019,0.5505,1.0555,2.87,0.298,0.344,0,0,0,-77,1,1,1
22/09/2026 11:30:47,V0.01,5,10000,4,90,0.008,0.011,-0.08,0.8602,0.0212,0.6028,1.0506,2.908,0.55,0.191,0,0,0,-76,1,1,1
22/09/2026 11:30:47,V0.01,5,10000,3,90,0.008,0.013,-0.08,0.8802,0.0851,0.5338,1.033,2.786,0.412,0.13,0,0,0,-77,1,1,1
22/09/2026 11:30:54,V0.01,5,10000,6,90,0.008,0.014,-0.08,0.895,0.0133,0.5574,1.0545,2.855,0.374,0.267,0,0,0,-78,1,1,1
22/09/2026 11:30:55,V0.01,5,10000,5,90,0.008,0.013,-0.08,0.8687,0.1088,0.5331,1.025,2.802,0.389,0.046,0,0,0,-78,1,1,1
22/09/2026 11:30:59,V0.01,5,10000,7,90,0.008,0.014,-0.08,0.8918,0.1084,0.541,1.0487,2.832,0.29,0.229,0,0,0,-78,1,1,1
22/09/2026 11:31:02,V0.01,5,10000,8,90,0.009,0.016,-0.08,0.8768,0.0538,0.5629,1.0433,2.855,0.366,0.244,0,0,0,-77,1,1,1
22/09/2026 11:31:06,V0.01,5,10000,9,90,0.008,0.013,-0.08,0.8514,0.0236,0.6221,1.0547,2.87,0.489,0.168,0,0,0,-79,1,1,1
22/09/2026 11:31:10,V0.01,5,10000,10,90,0.009,0.011,-0.08,0.8965,0.0211,0.5585,1.0564,2.786,0.252,0.267,0,0,0,-77,1,1,1
22/09/2026 11:31:14,V0.01,5,10000,11,90,0.008,0.011,-0.08,0.8812,0.0549,0.5809,1.0569,2.771,0.191,0.29,0,0,0,-78,1,1,1
22/09/2026 11:31:20,V0.01,5,10000,12,90,0.008,0.014,-0.08,0.9032,0.0193,0.5734,1.07,2.87,0.321,0.344,0,0,0,-76,1,1,1
22/09/2026 11:31:22,V0.01,5,10000,13,90,0.008,0.011,-0.08,0.8983,0.0383,0.5524,1.0552,2.901,0.336,0.298,0,0,0,-76,1,1,1
22/09/2026 11:31:25,V0.01,5,10000,14,90,0.008,0.013,-0.08,0.8502,0.1305,0.532,1.0114,2.809,0.473,0.053,0,0,0,-76,1,1,1
22/09/2026 11:31:29,V0.01,5,10000,15,90,0.008,0.013,0.0,0.8774,0.0546,0.5426,1.0331,2.824,0.344,0.13,0,0,0,-75,1,1,1
22/09/2026 11:31:33,V0.01,5,10000,16,90,0.008,0.014,-0.08,0.8557,0.1154,0.5726,1.0361,2.74,0.374,0.084,0,0,0,-75,1,1,1
22/09/2026 11:31:36,V0.01,5,10000,17,90,0.008,0.011,-0.08,0.9117,0.0106,0.5669,1.0737,2.84,0.321,0.351,0,0,0,-76,1,1,1
22/09/2026 11:31:41,V0.01,5,10000,18,90,0.009,0.015,-0.08,0.8868,0.0388,0.5974,1.07,2.916,0.275,0.389,0,0,0,-76,1,1,1
22/09/2026 11:31:43,V0.01,5,10000,19,90,0.009,0.013,-0.08,0.8997,0.0006,0.589,1.0753,2.939,0.313,0.29,0,0,0,-75,1,1,1
22/09/2026 11:31:46,V0.01,5,10000,20,90,0.008,0.013,-0.08,0.9099,0.0237,0.553,1.065,2.916,0.244,0.382,0,0,0,-77,1,1,1
22/09/2026 11:31:54,V0.01,5,15000,1,90,0.008,0.013,-0.08,0.8811,0.0719,0.5663,1.0499,2.827,0.406,0.219,0,0,0,-78,1,1,1
22/09/2026 11:31:58,V0.01,5,15000,2,90,0.009,0.013,-0.08,0.9089,0.0126,0.5514,1.0632,2.87,0.221,0.504,0,0,0,-76,1,1,1
22/09/2026 11:32:00,V0.01,5,15000,3,90,0.008,0.013,-0.08,0.8416,0.0988,0.5762,1.0247,2.908,0.405,0.076,0,0,0,-75,1,1,1
22/09/2026 11:32:04,V0.01,5,15000,4,90,0.008,0.013,-0.08,0.8792,0.0404,0.5364,1.0306,2.832,0.26,0.229,0,0,0,-73,1,1,1
22/09/2026 11:32:06,V0.01,5,15000,5,90,0.008,0.013,-0.08,0.8938,0.0538,0.5687,1.0608,2.847,0.275,0.336,0,0,0,-73,1,1,1
22/09/2026 11:32:09,V0.01,5,15000,6,90,0.008,0.013,-0.08,0.8981,0.0825,0.5526,1.0577,2.863,0.519,0.229,0,0,0,-80,1,1,1
22/09/2026 11:32:11,V0.01,5,15000,7,90,0.008,0.011,-0.08,0.887,0.0679,0.5529,1.0474,2.725,0.137,0.221,0,0,0,-78,1,1,1
22/09/2026 11:32:14,V0.01,5,15000,8,90,0.008,0.011,-0.08,0.9032,0.0109,0.5883,1.0779,2.878,0.45,0.229,0,0,0,-75,1,1,1
22/09/2026 11:32:17,V0.01,5,15000,9,90,0.009,0.014,-0.08,0.8486,0.1359,0.5791,1.0363,2.763,0.45,0.046,0,0,0,-72,1,1,1
22/09/2026 11:32:30,V0.01,5,15000,11,90,0.008,0.014,-0.08,0.8838,0.0597,0.5775,1.0574,2.779,0.351,0.191,0,0,0,-75,1,1,1
22/09/2026 11:32:30,V0.01,5,15000,10,90,0.008,0.012,-0.08,0.8815,0.0254,0.5933,1.0628,2.885,0.42,0.244,0,0,0,-75,1,1,1
22/09/2026 11:32:30,V0.01,5,15000,12,90,0.008,0.011,-0.08,0.8909,0.0331,0.5291,1.0366,2.786,0.198,0.244,0,0,0,-77,1,1,1
22/09/2026 11:32:31,V0.01,5,15000,13,90,0.008,0.013,-0.08,0.8398,0.0885,0.5789,1.0238,2.863,0.565,0.046,0,0,0,-78,1,1,1
22/09/2026 11:32:35,V0.01,5,15000,14,90,0.007,0.014,-0.08,0.89,0.0491,0.5885,1.0681,2.794,0.626,0.206,0,0,0,-76,1,1,1
22/09/2026 11:32:37,V0.01,5,15000,15,90,0.009,0.011,-0.08,0.8928,0.0029,0.5879,1.069,2.863,0.122,0.282,0,0,0,-76,1,1,1
22/09/2026 11:32:40,V0.01,5,15000,16,90,0.008,0.013,-0.08,0.8761,0.0044,0.575,1.0479,2.84,0.466,0.16,0,0,0,-77,1,1,1
22/09/2026 11:32:43,V0.01,5,15000,17,90,0.008,0.015,-0.08,0.8689,0.0354,0.5939,1.0531,2.863,0.504,0.13,0,0,0,-78,1,1,1
22/09/2026 11:32:45,V0.01,5,15000,18,90,0.009,0.011,0.0,0.8818,0.0444,0.5608,1.046,2.794,0.13,0.16,0,0,0,-77,1,1,1
22/09/2026 11:32:51,V0.01,5,15000,19,90,0.008,0.014,-0.08,0.9049,0.0875,0.537,1.0559,2.802,0.443,0.275,0,0,0,-77,1,1,1
22/09/2026 11:32:54,V0.01,5,15000,20,90,0.008,0.014,-0.08,0.8785,0.1062,0.5621,1.0484,2.794,0.359,0.046,0,0,0,-78,1,1,1
22/09/2026 11:33:02,V0.01,5,20000,1,90,0.008,0.014,-0.08,0.8791,0.0689,0.5705,1.0503,2.819,0.426,0.228,0,0,0,-79,1,1,1
22/09/2026 11:33:04,V0.01,5,20000,2,90,0.009,0.013,-0.08,0.8555,0.0535,0.5818,1.0359,2.84,0.557,0.092,0,0,0,-77,1,1,1
22/09/2026 11:33:09,V0.01,5,20000,3,90,0.009,0.014,-0.08,0.8876,0.054,0.5437,1.0423,2.802,0.282,0.168,0,0,0,-79,1,1,1
22/09/2026 11:33:15,V0.01,5,20000,4,90,0.009,0.013,-0.08,0.8851,0.0225,0.5505,1.0426,2.779,0.198,0.282,0,0,0,-76,1,1,1
22/09/2026 11:33:17,V0.01,5,20000,5,90,0.008,0.013,-0.08,0.8995,0.0282,0.5614,1.0607,2.916,0.298,0.389,0,0,0,-79,1,1,1
22/09/2026 11:33:20,V0.01,5,20000,6,90,0.008,0.011,-0.08,0.8977,0.0371,0.5731,1.0657,2.87,0.321,0.305,0,0,0,-77,1,1,1
22/09/2026 11:33:23,V0.01,5,20000,7,90,0.009,0.013,-0.08,0.8961,0.0261,0.5963,1.0767,2.855,0.267,0.412,0,0,0,-79,1,1,1
22/09/2026 11:33:27,V0.01,5,20000,8,90,0.009,0.013,-0.08,0.8756,0.119,0.535,1.033,2.702,0.405,0.137,0,0,0,-78,1,1,1
22/09/2026 11:33:30,V0.01,5,20000,9,90,0.009,0.016,-0.08,0.9012,0.0281,0.5516,1.057,2.885,0.29,0.42,0,0,0,-80,1,1,1
22/09/2026 11:33:33,V0.01,5,20000,10,90,0.008,0.011,-0.08,0.8915,0.0685,0.5409,1.045,2.855,0.412,0.336,0,0,0,-78,1,1,1
22/09/2026 11:33:37,V0.01,5,20000,11,90,0.008,0.014,-0.08,0.9106,0.0396,0.5616,1.0706,2.878,0.328,0.374,0,0,0,-78,1,1,1
22/09/2026 11:33:43,V0.01,5,20000,12,90,0.009,0.013,-0.08,0.8887,0.0239,0.5991,1.072,2.893,0.588,0.206,0,0,0,-76,1,1,1
22/09/2026 11:33:44,V0.01,5,20000,13,90,0.008,0.013,-0.08,0.8735,0.0133,0.579,1.0481,2.855,0.389,0.183,0,0,0,-77,1,1,1
22/09/2026 11:33:46,V0.01,5,20000,14,90,0.008,0.013,-0.08,0.8593,0.0948,0.566,1.0333,2.84,0.389,0.122,0,0,0,-80,1,1,1
22/09/2026 11:33:49,V0.01,5,20000,15,90,0.008,0.013,-0.08,0.9012,0.0173,0.5659,1.0643,2.771,0.183,0.344,0,0,0,-77,1,1,1
22/09/2026 11:33:52,V0.01,5,20000,16,90,0.008,0.012,-0.08,0.8411,0.1404,0.5566,1.0183,2.679,0.565,0.008,0,0,0,-79,1,1,1
22/09/2026 11:33:54,V0.01,5,20000,17,90,0.008,0.012,-0.08,0.8549,0.0956,0.5784,1.0365,2.725,0.618,0.084,0,0,0,-79,1,1,1
22/09/2026 11:33:57,V0.01,5,20000,18,90,0.008,0.013,-0.08,0.8466,0.1038,0.5474,1.0134,2.756,0.588,0.0,0,0,0,-79,1,1,1
22/09/2026 11:34:00,V0.01,5,20000,19,90,0.008,0.011,-0.08,0.8873,0.0665,0.559,1.0508,2.824,0.29,0.389,0,0,0,-79,1,1,1
22/09/2026 11:34:03,V0.01,5,20000,20,90,0.008,0.013,-0.08,0.8755,0.0903,0.5323,1.0286,2.687,0.061,0.198,0,0,0,-79,1,1,1
22/09/2026 11:34:11,V0.01,5,25000,1,90,0.008,0.013,0.0,0.879,0.0704,0.5691,1.0495,2.799,0.432,0.216,0,0,0,-79,1,1,1
22/09/2026 11:34:13,V0.01,5,25000,2,90,0.009,0.014,-0.08,0.8856,0.0735,0.5774,1.0598,2.695,0.237,0.183,0,0,0,-79,1,1,1
22/09/2026 11:34:16,V0.01,5,25000,3,90,0.009,0.011,-0.08,0.8773,0.0743,0.5583,1.0426,2.664,0.344,0.084,0,0,0,-79,1,1,1
22/09/2026 11:34:18,V0.01,5,25000,4,90,0.008,0.011,-0.08,0.8868,0.0048,0.5724,1.0555,2.901,0.298,0.412,0,0,0,-79,1,1,1
22/09/2026 11:34:21,V0.01,5,25000,5,90,0.007,0.013,-0.08,0.8954,0.0249,0.5835,1.069,2.87,0.26,0.359,0,0,0,-78,1,1,1
22/09/2026 11:34:24,V0.01,5,25000,6,90,0.008,0.014,-0.08,0.8428,0.1206,0.5734,1.0264,2.817,0.519,0.084,0,0,0,-78,1,1,1
22/09/2026 11:34:35,V0.01,5,25000,8,90,0.009,0.013,-0.08,0.8627,0.0085,0.5934,1.0471,2.931,0.527,0.107,0,0,0,-78,1,1,1
22/09/2026 11:34:37,V0.01,5,25000,7,90,0.008,0.015,-0.08,0.8966,0.0074,0.587,1.0717,2.908,0.16,0.389,0,0,0,-77,1,1,1
22/09/2026 11:34:38,V0.01,5,25000,9,90,0.008,0.013,-0.08,0.8613,0.1132,0.5627,1.0351,2.786,0.55,0.092,0,0,0,-78,1,1,1
22/09/2026 11:34:45,V0.01,5,25000,11,90,0.008,0.013,-0.08,0.9037,0.0242,0.5729,1.0702,2.809,0.496,0.282,0,0,0,-77,1,1,1
22/09/2026 11:34:45,V0.01,5,25000,10,90,0.009,0.016,-0.08,0.8917,0.0352,0.5577,1.0524,2.679,0.275,0.29,0,0,0,-77,1,1,1
22/09/2026 11:34:48,V0.01,5,25000,12,90,0.009,0.014,-0.08,0.8619,0.0254,0.6206,1.0624,2.939,0.557,0.206,0,0,0,-76,1,1,1
22/09/2026 11:34:50,V0.01,5,25000,13,90,0.008,0.011,-0.08,0.8719,0.1306,0.5448,1.0364,2.725,0.397,0.046,0,0,0,-76,1,1,1
22/09/2026 11:34:54,V0.01,5,25000,14,90,0.008,0.013,-0.08,0.8994,0.0242,0.5635,1.0616,2.908,0.244,0.458,0,0,0,-76,1,1,1
22/09/2026 11:34:56,V0.01,5,25000,15,90,0.008,0.012,-0.08,0.8743,0.1036,0.5531,1.0397,2.679,0.214,0.107,0,0,0,-77,1,1,1
22/09/2026 11:34:59,V0.01,5,25000,16,90,0.008,0.012,-0.08,0.8768,0.0181,0.5863,1.0549,2.771,0.176,0.282,0,0,0,-76,1,1,1
22/09/2026 11:35:01,V0.01,5,25000,17,90,0.008,0.013,-0.08,0.897,0.0726,0.5789,1.07,2.771,0.687,0.221,0,0,0,-77,1,1,1
22/09/2026 11:35:04,V0.01,5,25000,18,90,0.008,0.013,-0.08,0.8606,0.0077,0.5992,1.0487,2.885,0.611,0.183,0,0,0,-76,1,1,1
22/09/2026 11:35:07,V0.01,5,25000,19,90,0.008,0.011,-0.08,0.8582,0.1234,0.556,1.03,2.702,0.542,0.046,0,0,0,-78,1,1,1
22/09/2026 11:35:09,V0.01,5,25000,20,90,0.008,0.013,-0.08,0.8927,0.0005,0.5975,1.0742,2.847,0.252,0.344,0,0,0,-75,1,1,1
22/09/2026 11:46:19,V0.01,1,5000,1,90,0.008,0.009,-0.08,0.8837,0.0642,0.5639,1.0502,2.765,0.431,0.232,0,0,0,-75,1,1,1
22/09/2026 11:46:22,V0.01,1,5000,2,90,0.008,0.008,-0.08,0.8622,0.083,0.5768,1.0406,2.771,0.496,0.107,0,0,0,-76,1,1,1
22/09/2026 11:46:25,V0.01,1,5000,3,90,0.008,0.009,-0.08,0.8739,0.0839,0.5417,1.0316,2.702,0.26,0.046,0,0,0,-76,1,1,1
22/09/2026 11:46:28,V0.01,1,5000,4,90,0.008,0.01,-0.08,0.8849,0.0485,0.5405,1.038,2.779,0.29,0.107,0,0,0,-78,1,1,1
22/09/2026 11:46:31,V0.01,1,5000,5,90,0.008,0.01,-0.08,0.9056,0.1138,0.5215,1.0512,2.71,0.504,0.183,0,0,0,-82,1,1,1
22/09/2026 11:46:35,V0.01,1,5000,6,90,0.008,0.011,-0.08,0.8644,0.0045,0.5881,1.0455,2.863,0.557,0.183,0,0,0,-76,1,1,1
22/09/2026 11:49:39,V0.01,1,5000,1,90,0.009,0.01,-0.08,0.8805,0.0666,0.5696,1.0508,2.694,0.444,0.269,0,0,0,-74,1,1,1
22/09/2026 11:49:42,V0.01,1,5000,2,90,0.008,0.009,-0.08,0.8684,0.0471,0.5889,1.0503,2.656,0.435,0.214,0,0,0,-75,1,1,1
22/09/2026 11:49:53,V0.01,1,5000,1,90,0.008,0.01,-0.08,0.8833,0.0679,0.5645,1.0504,2.517,0.444,0.467,0,0,0,-77,1,1,1
22/09/2026 11:49:56,V0.01,1,5000,2,90,0.008,0.01,-0.08,0.8533,0.0868,0.5927,1.0425,2.74,0.542,0.038,0,0,0,-73,1,1,1
22/09/2026 11:50:06,V0.01,1,5000,1,90,0.008,0.01,-0.08,0.8828,0.0648,0.5676,1.0516,2.761,0.437,0.211,0,0,0,-74,1,1,1
22/09/2026 11:50:09,V0.01,1,5000,2,90,0.008,0.009,-0.08,0.8651,0.036,0.618,1.0638,2.794,0.618,0.137,0,0,0,-74,1,1,1
22/09/2026 11:50:24,V0.01,1,5000,1,90,0.009,0.009,-0.08,0.8777,0.0662,0.5742,1.051,2.762,0.446,0.213,0,0,0,-75,1,1,1
22/09/2026 11:50:29,V0.01,1,5000,2,90,0.009,0.009,-0.08,0.8867,0.0963,0.5321,1.0386,2.557,0.191,0.145,0,0,0,-75,1,1,1
22/09/2026 11:51:09,V0.01,1,5000,1,90,0.009,0.011,-0.08,0.8787,0.0729,0.5686,1.0491,2.567,0.454,0.358,0,0,0,-79,1,1,1
22/09/2026 11:51:13,V0.01,1,5000,2,90,0.004,0.007,0.0,0.8503,0.0493,0.5985,1.041,2.786,0.702,0.206,0,0,0,-76,1,1,1
22/09/2026 11:54:37,V0.01,1,5000,1,90,0.008,0.01,-0.08,0.8767,0.0709,0.5732,1.0498,2.752,0.443,0.236,0,0,0,-76,1,1,1
22/09/2026 11:54:41,V0.01,1,5000,2,90,0.008,0.013,-0.08,0.8561,0.0823,0.5728,1.0333,2.718,0.466,0.137,0,0,0,-73,1,1,1
22/09/2026 11:56:01,V0.01,1,5000,1,90,0.008,0.013,0.0,0.8795,0.0658,0.5698,1.0501,2.746,0.45,0.234,0,0,0,-72,1,1,1
